time(s),accuracy
250.60044384002686,0.8475213050842285
251.51572966575623,0.8474721908569336
252.44966340065002,0.8473985195159912
253.41514229774475,0.8474230766296387
254.36498618125916,0.847496747970581
255.31402778625488,0.8474476337432861
256.2322132587433,0.8475213050842285
257.1401288509369,0.8475949764251709
258.09142208099365,0.8475213050842285
259.0534312725067,0.8474721908569336
260.00023102760315,0.847496747970581
260.91888785362244,0.8474721908569336
261.8681824207306,0.8474721908569336
262.8054373264313,0.8473985195159912
263.73016571998596,0.8473002910614014
264.6459481716156,0.8473248481750488
265.56729674339294,0.8472757339477539
266.4558162689209,0.8473248481750488
267.39955854415894,0.8474721908569336
268.3298044204712,0.8474721908569336
269.26965618133545,0.847496747970581
270.1919095516205,0.8475949764251709
271.1039092540741,0.8476686477661133
272.04127526283264,0.8476686477661133
272.9521095752716,0.8476932048797607
273.8577103614807,0.8478159308433533
274.75983572006226,0.8477668166160583
